State_Code,County_Code,State_Abbrv,County_Name,Return_Num,Exmpt_Num,AGI,Wages_Salaries,Dividends,Interest
46,81,SD,Lawrence County,10378,19991,474567,330000,8384,16638
46,83,SD,Lincoln County,17896,41451,1342979,1040266,23127,33998
46,85,SD,Lyman County,1433,3254,49053,35199,559,2457
46,87,SD,McCook County,2252,5089,108681,71451,1253,4280
46,89,SD,McPherson County,933,1911,36739,20385,834,2340
46,91,SD,Marshall County,1782,3689,77730,48097,1433,3885
46,93,SD,Meade County,11184,24205,496212,385852,4135,12464
46,95,SD,Mellette County,636,1520,16715,13327,84,591
46,97,SD,Miner County,964,2062,43598,26220,517,1836
46,99,SD,Minnehaha County,78322,159975,4145962,3181711,52211,101105
46,101,SD,Moody County,2714,5860,136144,90510,1356,3800
46,103,SD,Pennington County,44697,90037,2239432,1540724,40042,70801
46,105,SD,Perkins County,1189,2563,39241,27217,609,2410
46,107,SD,Potter County,1101,2204,54854,28830,1120,3298
46,109,SD,Roberts County,4038,9006,163964,103550,1681,5839
46,111,SD,Sanborn County,1032,2117,36943,27741,445,1602
46,113,SD,Shannon County,3651,10426,96271,89186,94,352
46,115,SD,Spink County,2571,5422,127951,71738,2720,5458
46,117,SD,Stanley County,1389,2837,68350,52227,1274,2259
46,119,SD,Sully County,617,1305,30592,19562,738,1840
46,121,SD,Todd County,2859,7434,74600,65904,263,456
46,123,SD,Tripp County,2347,5073,88637,58829,1461,4816
46,125,SD,Turner County,3397,7451,158210,112722,1665,4602
46,127,SD,Union County,6268,14078,506345,346833,10280,17657
46,129,SD,Walworth County,2357,4896,108561,63063,1988,5619
46,135,SD,Yankton County,8997,18990,449673,317213,9183,15305
46,137,SD,Ziebach County,436,1110,10255,10739,68,551
47,0,TN,TENNESSEE,2486628,5393876,116002875,91228480,1325097,2574527
47,1,TN,Anderson County,29835,63187,1423358,1071705,15662,36532
47,3,TN,Bedford County,17179,40401,652868,513447,6135,18458
47,5,TN,Benton County,6217,13318,220320,161257,1941,7245
47,7,TN,Bledsoe County,3676,8564,127941,99184,775,2782
47,9,TN,Blount County,49331,106052,2298684,1734307,24500,55153
47,11,TN,Bradley County,37521,84204,1579947,1251581,12396,33658
47,13,TN,Campbell County,13545,30261,491541,380115,2678,12876
47,15,TN,Cannon County,5316,11623,195978,155343,1650,4760
47,17,TN,Carroll County,10877,24070,404780,308825,2423,8486
47,19,TN,Carter County,21056,43765,743369,572181,4560,18975
47,21,TN,Cheatham County,15807,35681,738060,616386,2678,9384
47,23,TN,Chester County,5868,13418,221551,179513,1148,4535
47,25,TN,Claiborne County,11396,25207,405039,318028,2252,13643
47,27,TN,Clay County,2743,5978,81302,61198,385,2450
47,29,TN,Cocke County,13174,28105,418887,325220,2651,9053
47,31,TN,Coffee County,20587,45571,857523,650456,7098,24580
47,33,TN,Crockett County,5530,12589,201129,160910,4253,4693
47,35,TN,Cumberland County,22769,47785,885067,513327,15610,31459
47,37,TN,Davidson County,267517,520970,13180925,10454519,204359,301461
47,39,TN,Decatur County,4325,9597,159317,120873,758,4440
47,41,TN,DeKalb County,6931,15787,242091,192244,1918,8511
47,43,TN,Dickson County,19186,42989,808582,650220,4709,14766
47,45,TN,Dyer County,14842,33159,596489,456837,5266,11227
47,47,TN,Fayette County,15536,34297,844151,657368,5599,17873
47,49,TN,Fentress County,5946,13778,186871,139166,1011,5535
47,51,TN,Franklin County,15672,33937,652460,489314,6804,16060
47,53,TN,Gibson County,19002,42607,742202,576070,5594,16394
47,55,TN,Giles County,11225,24506,433465,333923,3771,12473
47,57,TN,Grainger County,7998,18085,286876,224865,2072,6035
47,59,TN,Greene County,26332,55940,962628,724842,9736,26177
47,61,TN,Grundy County,4696,10785,136796,107351,691,2345
47,63,TN,Hamblen County,23979,56556,948740,731564,7209,22695
47,65,TN,Hamilton County,133302,280475,6785316,5252244,109451,149409
47,67,TN,Hancock County,1900,4340,53094,42299,140,1134
47,69,TN,Hardeman County,9358,20893,308527,245714,1735,6168
47,71,TN,Hardin County,9538,21387,358077,277686,3634,12221
47,73,TN,Hawkins County,21398,47289,816195,632091,4967,16198
47,75,TN,Haywood County,7579,16942,275470,201615,1500,4589
47,77,TN,Henderson County,10374,23206,390733,300489,2348,9594
47,79,TN,Henry County,12742,27048,472889,330002,6025,15472
47,81,TN,Hickman County,8405,18721,293765,235780,1102,4540
47,83,TN,Houston County,2894,6500,105477,83534,355,1814
47,85,TN,Humphreys County,7237,15984,292716,223130,2124,8374
47,87,TN,Jackson County,4256,9354,132728,102412,617,2816
47,89,TN,Jefferson County,19178,42453,737107,563335,6835,18360
47,91,TN,Johnson County,5943,12650,209986,159096,1826,6396
47,93,TN,Knox County,169964,355593,9126830,7072532,114353,211449
47,95,TN,Lake County,1976,4244,64919,46546,823,1362
47,97,TN,Lauderdale County,9001,20256,304567,237584,3033,5456
47,99,TN,Lawrence County,14924,34251,543576,422275,3648,13635
47,101,TN,Lewis County,4144,9441,132575,102012,425,2663
47,103,TN,Lincoln County,12967,28959,555761,436179,3254,11744
47,105,TN,Loudon County,20140,43438,1059519,696586,21001,37152
47,107,TN,McMinn County,19041,42767,759938,592619,4903,18514
47,109,TN,McNairy County,9225,21035,331430,256646,2583,5825
47,111,TN,Macon County,7926,18398,261993,208777,1566,8367
47,113,TN,Madison County,38675,84007,1740408,1362235,19502,39123
47,115,TN,Marion County,11034,24290,442860,350029,3259,8733
47,117,TN,Marshall County,12041,27021,467590,372372,2833,11948
47,119,TN,Maury County,32910,72008,1480262,1169511,14075,27397
47,121,TN,Meigs County,4234,9509,160104,125280,1031,3246
47,123,TN,Monroe County,16179,36373,604663,438110,8558,13607
47,125,TN,Montgomery County,67789,153898,2857431,2329890,15522,43936
47,127,TN,Moore County,2383,5325,111498,88912,894,2393
47,129,TN,Morgan County,7081,15992,259489,211210,834,4987
47,131,TN,Obion County,12783,27972,545357,404100,5666,13695
47,133,TN,Overton County,7888,17802,270693,212870,859,7149
47,135,TN,Perry County,2814,6273,92275,68817,673,3066
47,137,TN,Pickett County,1811,3907,62570,43342,1175,2080
47,139,TN,Polk County,6263,13977,226146,174883,1665,4660
47,141,TN,Putnam County,26934,58706,1200800,851765,12822,41357
47,143,TN,Rhea County,11410,26053,454184,361036,2309,7344
47,145,TN,Roane County,20992,45145,1001756,757151,8845,23100
47,147,TN,Robertson County,27069,62353,1207247,1001229,5408,19327
47,149,TN,Rutherford County,103042,231274,4975877,4152339,39379,70577
47,151,TN,Scott County,7275,17005,242988,196395,618,4515
47,153,TN,Sequatchie County,5064,11641,200901,153642,1319,5844
47,155,TN,Sevier County,37148,79004,1348151,1012765,10953,39218
47,157,TN,Shelby County,383418,831947,18709495,15279318,250166,353342
47,159,TN,Smith County,7236,16188,281088,223444,3143,8771
47,161,TN,Stewart County,5143,11510,207138,156050,1039,4395
47,163,TN,Sullivan County,63061,131789,2847530,2168007,38787,77145
47,165,TN,Sumner County,63114,141978,3256219,2644903,36063,66186
47,167,TN,Tipton County,23196,53865,1045406,853985,4188,11220
47,169,TN,Trousdale County,2973,6642,109821,89111,589,2343
47,171,TN,Unicoi County,6825,14371,265109,203436,2005,6078
47,173,TN,Union County,6710,15330,228518,183016,1082,4110
47,175,TN,Van Buren County,2029,4407,60154,48543,347,1378
47,177,TN,Warren County,14815,33752,509586,396617,4906,16843
47,179,TN,Washington County,48158,99225,2298799,1782680,21457,56157
47,181,TN,Wayne County,5159,11681,173194,140713,1154,4686
47,183,TN,Weakley County,11909,25724,480105,368254,3640,13448
47,185,TN,White County,9599,21169,318290,244887,1552,7342
47,187,TN,Williamson County,66274,164380,6241571,4913652,109880,154998
47,189,TN,Wilson County,45164,101987,2515478,2040659,20360,50820
48,0,TX,TEXAS,9316503,21303110,481129962,391729555,6259487,9590011
48,1,TX,Anderson County,16737,37259,688291,543892,9922,14155
48,3,TX,Andrews County,5408,13296,302827,247817,2747,3246
48,5,TX,Angelina County,31615,72371,1311205,1013024,21320,32999
48,7,TX,Aransas County,8966,18301,400210,243872,11691,21220
48,9,TX,Archer County,3204,7405,160394,125143,1686,5821
48,11,TX,Armstrong County,690,1568,35807,25340,461,1452
48,13,TX,Atascosa County,15933,37769,643075,505883,4278,8966
48,15,TX,Austin County,10747,24375,554227,448291,8437,16182
48,17,TX,Bailey County,2494,6608,73519,68639,2505,2281
48,19,TX,Bandera County,7620,15828,372113,248754,6748,12172
48,21,TX,Bastrop County,26388,59862,1223938,968722,8785,20503
48,23,TX,Baylor County,1344,2921,53760,35669,579,2207
48,25,TX,Bee County,9079,20423,341093,265763,3059,6627
48,27,TX,Bell County,122982,279577,5001660,4186711,32293,85494
48,29,TX,Bexar County,662329,1446132,30725292,24360668,337919,576243
48,31,TX,Blanco County,3792,8194,208239,140294,3701,8365
48,33,TX,Borden County,212,490,12295,6594,87,461
48,35,TX,Bosque County,6555,14672,267129,202455,4047,8961
48,37,TX,Bowie County,35175,76376,1640349,1244573,16052,43946
48,39,TX,Brazoria County,113213,267751,7077648,6030678,54872,83261
48,41,TX,Brazos County,60243,128834,2968237,2344111,51407,67436
48,43,TX,Brewster County,3799,7430,155997,112002,3968,4852
48,45,TX,Briscoe County,591,1313,25086,13932,526,904
48,47,TX,Brooks County,2774,6366,80218,65667,557,1366
48,49,TX,Brown County,13894,30472,555711,414639,8040,12382
48,51,TX,Burleson County,6459,14088,270179,212044,2660,6827
48,53,TX,Burnet County,16255,35354,870082,534397,25917,40567
48,55,TX,Caldwell County,13119,29469,514603,411553,3894,9537
48,57,TX,Calhoun County,7921,18338,337082,269803,2969,7484
48,59,TX,Callahan County,4950,11045,198808,152935,1495,4882
48,61,TX,Cameron County,134876,340472,4406367,3587772,33405,64808
48,63,TX,Camp County,4650,10934,175718,140751,2163,5129
48,65,TX,Carson County,2174,5084,116049,92989,691,2429
48,67,TX,Cass County,11578,25545,474106,353827,3136,12115
48,69,TX,Castro County,2610,6781,69589,69775,654,2547
48,71,TX,Chambers County,13282,32549,859436,735480,9681,9275
48,73,TX,Cherokee County,17396,41239,670536,516641,7306,19451
48,75,TX,Childress County,2238,4898,83574,61570,604,2216
48,77,TX,Clay County,4053,8936,181394,144515,1458,5139
48,79,TX,Cochran County,1179,2841,45803,30987,371,1686
48,81,TX,Coke County,1223,2704,50458,37416,676,1301
48,83,TX,Coleman County,3196,6927,109524,80801,2261,3856
48,85,TX,Collin County,290646,690052,22876596,19560632,239489,385830
48,87,TX,Collingsworth County,1086,2540,35617,28918,331,2786
48,89,TX,Colorado County,8001,17901,380720,269459,8940,15491
48,91,TX,Comal County,43979,96527,2753185,1955580,38414,75361
48,93,TX,Comanche County,4885,11185,139981,132336,3331,7973
48,95,TX,Concho County,942,2037,35054,23186,350,1337
48,97,TX,Cooke County,14905,33742,703838,521475,10253,24309
48,99,TX,Coryell County,23871,58619,877522,732024,4688,11091
48,101,TX,Cottle County,568,1206,15291,12280,161,880
48,103,TX,Crane County,1504,3927,73746,62656,349,655
48,105,TX,Crockett County,1435,3384,64604,47376,508,2118
48,107,TX,Crosby County,2199,5078,92443,57217,534,2481
48,109,TX,Culberson County,927,2067,27807,23448,226,310
48,111,TX,Dallam County,2691,6464,99629,79046,601,2556
48,113,TX,Dallas County,913582,2072892,44293240,37385722,719046,1039052
48,115,TX,Dawson County,4494,10491,180275,123980,2222,6434
48,117,TX,Deaf Smith County,7137,19355,213927,200129,2633,7338
48,119,TX,Delta County,1831,4046,69607,57475,404,1312
48,121,TX,Denton County,247679,576006,16970898,14619805,142951,235428
48,123,TX,DeWitt County,7038,15298,304728,215353,4280,11845
48,125,TX,Dickens County,770,1709,27578,20561,207,862
48,127,TX,Dimmit County,3423,8258,114798,89307,3234,1920
48,129,TX,Donley County,1278,2765,44270,34130,390,1247
48,131,TX,Duval County,4177,9641,146147,122588,545,2089
48,133,TX,Eastland County,6482,14269,230847,181598,12475,8965
48,135,TX,Ector County,51954,120545,2354637,1933365,28100,37136
48,137,TX,Edwards County,735,1601,27153,16349,632,1450
48,139,TX,Ellis County,55324,134172,2922103,2452085,19657,39758
48,141,TX,El Paso County,295045,713229,10806286,8801827,75417,161009
48,143,TX,Erath County,12426,27239,472676,401945,5395,15572
48,145,TX,Falls County,5597,12542,190018,152667,1663,4664
48,147,TX,Fannin County,11501,26142,466810,381016,3006,11600
48,149,TX,Fayette County,8955,19352,436950,304804,11443,19416
48,151,TX,Fisher County,1402,3050,56596,40960,710,1339
48,153,TX,Floyd County,2365,5597,94103,60864,866,3015
48,155,TX,Foard County,463,1011,15403,10769,217,908
48,157,TX,Fort Bend County,208011,510475,15682706,13530273,161638,238243
48,159,TX,Franklin County,3616,8173,154723,116147,2276,5752
48,161,TX,Freestone County,6524,15495,314058,246422,2797,8428
48,163,TX,Frio County,4947,11571,157187,131368,1346,2575
48,165,TX,Gaines County,5443,14725,242739,175120,1356,5284
48,167,TX,Galveston County,111480,246570,6871375,5645098,107216,119987
48,169,TX,Garza County,1590,3727,72715,48274,829,2681
48,171,TX,Gillespie County,9782,20365,531381,287984,38392,34441
48,173,TX,Glasscock County,453,1160,30426,14924,346,837
48,175,TX,Goliad County,2506,5608,113813,85010,1715,3140
48,177,TX,Gonzales County,7093,16406,259484,199647,3419,9947
48,179,TX,Gray County,7936,18751,385409,284089,5030,9087
48,181,TX,Grayson County,46093,101189,2072095,1592473,28192,50509
48,183,TX,Gregg County,47843,109429,2325150,1773024,30486,66265
48,185,TX,Grimes County,9160,20379,367604,299675,5135,10258
48,187,TX,Guadalupe County,49711,115067,2535232,2030806,20480,40148
48,189,TX,Hale County,12802,30522,466246,362022,3975,12184
48,191,TX,Hall County,1152,2642,38770,25836,283,1715
48,193,TX,Hamilton County,3207,6908,116885,90294,2466,6102
48,195,TX,Hansford County,1921,5080,97300,66355,1673,2929
48,197,TX,Hardeman County,1501,3317,51713,41211,461,1681
48,199,TX,Hardin County,20597,47505,1102536,899252,8133,22517
48,201,TX,Harris County,1525703,3494447,86385369,71748661,1498134,1530502
48,203,TX,Harrison County,25375,58194,1151533,886003,9655,29651
48,205,TX,Hartley County,1422,3668,53153,54624,810,2582
48,207,TX,Haskell County,1990,4382,67935,47225,717,2356
48,209,TX,Hays County,55625,122288,3003190,2398080,40124,60904
48,211,TX,Hemphill County,1348,3404,90456,54778,836,3968
48,213,TX,Henderson County,27957,61867,1146978,845656,14071,32591
48,215,TX,Hidalgo County,240782,624080,7379572,6397271,46896,109242
48,217,TX,Hill County,12744,28709,514082,381629,6551,15065
48,219,TX,Hockley County,8317,19319,374617,283618,3556,7600
48,221,TX,Hood County,20039,43107,1108056,759012,18028,35998
48,223,TX,Hopkins County,12992,29823,505766,413083,4846,18878
48,225,TX,Houston County,7442,16050,269384,203765,4748,9910
48,227,TX,Howard County,11090,24717,488914,372046,3475,10175
48,229,TX,Hudspeth County,1177,3013,30157,27514,365,505
48,231,TX,Hunt County,31002,70941,1369045,1116588,11450,21159
48,233,TX,Hutchinson County,8411,19576,439223,347506,4268,7822
48,235,TX,Irion County,636,1394,32557,23481,637,981
48,237,TX,Jack County,2749,6331,128361,96212,1393,4506
48,239,TX,Jackson County,5449,12566,240642,187884,3422,5710
48,241,TX,Jasper County,12694,29133,541616,422274,4573,11554
48,243,TX,Jeff Davis County,863,1800,40840,24766,733,1153
48,245,TX,Jefferson County,94104,205303,4509849,3517277,59062,106479
48,247,TX,Jim Hogg County,1840,4389,62928,50433,373,1607
48,249,TX,Jim Wells County,15317,35930,608220,500311,4098,15136
48,251,TX,Johnson County,56777,133626,2836410,2271412,17589,40335
48,253,TX,Jones County,5758,13100,216051,173996,1750,3899
48,255,TX,Karnes County,4551,10115,173424,129145,1422,5094
48,257,TX,Kaufman County,38948,93607,1942553,1650596,8495,26181
48,259,TX,Kendall County,12932,29155,1035995,700550,23678,40273
48,261,TX,Kenedy County,146,322,4545,4064,-1,36
48,263,TX,Kent County,294,618,13210,8124,205,403
48,265,TX,Kerr County,19886,40197,942326,517329,34864,63303
48,267,TX,Kimble County,1730,3655,71012,42817,2179,2593
48,269,TX,King County,105,240,4684,4287,17,176
48,271,TX,Kinney County,1189,2711,49019,30354,833,1746
48,273,TX,Kleberg County,11680,25393,454080,368333,4314,6670
48,275,TX,Knox County,1360,3108,38619,34367,331,1219
48,277,TX,Lamar County,18783,41327,767638,600301,7028,18683
48,279,TX,Lamb County,5058,12137,152003,136530,1519,4248
48,281,TX,Lampasas County,7758,17368,347209,263949,3879,8984
48,283,TX,La Salle County,1916,4476,88253,47830,288,1849
48,285,TX,Lavaca County,7477,16459,328264,249066,5744,12751
48,287,TX,Lee County,5970,13941,270825,218633,3532,8070
48,289,TX,Leon County,6526,14875,278991,212307,3025,9492
48,291,TX,Liberty County,25450,61472,1125799,959008,7163,15756
48,293,TX,Limestone County,8100,18388,304948,241329,2217,6498
48,295,TX,Lipscomb County,1193,2917,64467,39387,502,2601
48,297,TX,Live Oak County,3224,7272,155423,107760,1335,4458
48,299,TX,Llano County,6879,13747,304455,168065,7732,16652
48,301,TX,Loving County,31,56,1211,939,-1,23
48,303,TX,Lubbock County,102008,215841,4730538,3645770,58872,117834
48,305,TX,Lynn County,2183,5126,94295,61534,427,2524
48,307,TX,McCulloch County,3042,6786,109074,75927,1275,4268
48,309,TX,McLennan County,86449,190643,3764667,3002358,44819,86828
48,311,TX,McMullen County,322,669,29852,8705,232,795
48,313,TX,Madison County,4216,9531,147452,123596,1348,4406
48,315,TX,Marion County,3706,7729,126148,96958,1374,4324
48,317,TX,Martin County,1700,4085,90562,61507,632,2286
48,319,TX,Mason County,1460,3134,57044,34945,1251,3154
48,321,TX,Matagorda County,13547,31557,610791,494267,5997,10970
48,323,TX,Maverick County,20170,55369,571468,484856,504,3008
48,325,TX,Medina County,15868,36123,731802,565472,5487,15738
48,327,TX,Menard County,808,1682,27020,18653,634,1110
48,329,TX,Midland County,51884,116795,3063961,2379979,62482,79369
48,331,TX,Milam County,8967,20383,351889,273018,3866,9889
48,333,TX,Mills County,1728,3826,66590,46322,1163,4027
48,335,TX,Mitchell County,2601,5875,108845,81835,1131,2972
48,337,TX,Montague County,7389,16413,328199,236028,3992,11636
48,339,TX,Montgomery County,163326,385719,11981374,9788209,173098,227778
48,341,TX,Moore County,8190,21308,342350,287716,2039,5072
48,343,TX,Morris County,5165,11333,201230,148167,1374,5165
48,345,TX,Motley County,386,837,13222,8717,126,443
48,347,TX,Nacogdoches County,21495,47505,925415,655411,12194,27869
48,349,TX,Navarro County,17380,41344,710320,551578,9318,20747
48,351,TX,Newton County,4128,9428,156446,132614,780,2423
48,353,TX,Nolan County,5854,13015,235198,179364,2812,4976
48,355,TX,Nueces County,128529,275482,5689953,4500518,66133,111779
48,357,TX,Ochiltree County,3485,9346,195323,135814,1729,4295
48,359,TX,Oldham County,744,1766,40448,26430,436,907
48,361,TX,Orange County,31998,71833,1560546,1271792,11141,24657
48,363,TX,Palo Pinto County,10138,22797,433915,327662,6847,12001
48,365,TX,Panola County,9059,20781,459113,331359,4306,12726
48,367,TX,Parker County,42775,99124,2565558,2065808,21319,46673
48,369,TX,Parmer County,3731,10180,134756,110546,1912,4421
48,371,TX,Pecos County,5105,12082,208596,176212,1172,2948
48,373,TX,Polk County,20279,42741,869376,479316,23919,32217
48,375,TX,Potter County,45242,101007,1730401,1356495,16970,36751
48,377,TX,Presidio County,3439,9570,105622,88000,1158,1765
48,379,TX,Rains County,3691,8068,151691,111020,1421,3928
48,381,TX,Randall County,47557,103404,2697947,2069830,28446,59790
48,383,TX,Reagan County,1210,3189,57408,48700,402,690
48,385,TX,Real County,1250,2674,42558,24809,947,2310
48,387,TX,Red River County,4898,10499,173544,133615,1626,5487
48,389,TX,Reeves County,3907,9341,139474,117981,669,1909
48,391,TX,Refugio County,2922,6430,123009,94772,2020,3257
48,393,TX,Roberts County,312,715,19501,12262,253,548
48,395,TX,Robertson County,6079,13745,259430,184097,3172,8879
48,397,TX,Rockwall County,28142,69745,2093067,1731767,19128,39802
48,399,TX,Runnels County,4070,8907,156430,109344,1743,4232
48,401,TX,Rusk County,17993,41919,800214,628424,9048,20387
48,403,TX,Sabine County,3996,8606,165601,109177,2350,6335
48,405,TX,San Augustine County,3080,6774,109630,75257,703,2663
48,407,TX,San Jacinto County,8504,19185,357644,269657,4380,8237
48,409,TX,San Patricio County,26018,60453,1161172,948376,14367,17890
48,411,TX,San Saba County,2104,4628,70613,51237,864,3500
48,413,TX,Schleicher County,1494,3096,45855,34520,1162,975
48,415,TX,Scurry County,5813,13706,283770,213824,3747,7182
48,417,TX,Shackelford County,1239,2776,52280,39194,732,2076
48,419,TX,Shelby County,8939,21289,360042,264776,2589,8688
48,421,TX,Sherman County,887,2370,37839,28216,351,1487
48,423,TX,Smith County,78869,176740,4048672,3009539,68599,129497
48,425,TX,Somervell County,2978,7115,157841,119938,1100,3453
48,427,TX,Starr County,20348,55682,545833,457878,693,4462
48,429,TX,Stephens County,3233,7252,133002,92810,1790,5309
48,431,TX,Sterling County,395,943,28219,15056,400,796
48,433,TX,Stonewall County,574,1264,20250,15614,597,1495
48,435,TX,Sutton County,1601,3857,88656,61312,958,2399
48,437,TX,Swisher County,2726,6362,93795,70798,1021,3996
48,439,TX,Tarrant County,697407,1590147,38622537,32029318,406422,644607
48,441,TX,Taylor County,51721,110751,2274121,1708783,41306,56875
48,443,TX,Terrell County,385,839,16589,12442,342,1217
48,445,TX,Terry County,4205,9912,162550,114966,1608,4413
48,447,TX,Throckmorton County,597,1292,38517,16774,250,1006
48,449,TX,Titus County,11552,29039,448116,369613,3705,10286
48,451,TX,Tom Green County,43871,91909,1954223,1407671,34216,67689
48,453,TX,Travis County,400838,818604,23858444,18972887,408463,575445
48,455,TX,Trinity County,5226,11212,182628,135419,1801,3898
48,457,TX,Tyler County,6788,15344,272597,211448,2231,5214
48,459,TX,Upshur County,13928,31772,580453,464900,5194,11951
48,461,TX,Upton County,1175,2884,57983,43703,432,2027
48,463,TX,Uvalde County,10071,23484,349797,262573,11718,10615
48,465,TX,Val Verde County,18205,44998,649029,538612,3396,8464
48,467,TX,Van Zandt County,18367,42090,786401,604453,11209,19715
48,469,TX,Victoria County,34652,76173,1633130,1253099,27550,38727
48,471,TX,Walker County,19116,39654,784134,602981,8302,19131
48,473,TX,Waller County,13588,31746,660644,543610,7868,11921
48,475,TX,Ward County,3920,9198,186918,142704,1421,3975
48,477,TX,Washington County,12790,27499,660473,445598,14586,30972
48,479,TX,Webb County,85140,225349,2815823,2335528,19511,37611
48,481,TX,Wharton County,16103,36828,701547,536148,7438,18338
48,483,TX,Wheeler County,2011,4733,98084,65751,878,2707
48,485,TX,Wichita County,48598,102623,2179980,1604228,29076,57515
48,487,TX,Wilbarger County,5188,11150,203045,155481,2808,4197
48,489,TX,Willacy County,6722,16660,189818,155973,998,2146
48,491,TX,Williamson County,160578,371750,9957476,8277412,98424,158077
48,493,TX,Wilson County,15230,35592,792624,651567,3474,12226
48,495,TX,Winkler County,2426,6185,115986,95169,956,1999
48,497,TX,Wise County,21175,50054,1081484,869293,8780,20757
48,499,TX,Wood County,15323,33440,641369,430042,8970,22362
48,501,TX,Yoakum County,2811,7729,141066,111377,1063,4997
48,503,TX,Young County,6814,15703,312794,220667,5542,12576
48,505,TX,Zapata County,4370,11145,148654,108334,475,3868
48,507,TX,Zavala County,3890,9610,96470,78971,725,1051
49,0,UT,UTAH,978605,2506089,51270337,41043435,469272,973084
49,1,UT,Beaver County,2270,6249,95136,76438,388,2369
49,3,UT,Box Elder County,17939,47655,882607,706283,5032,15725
49,5,UT,Cache County,37609,98860,1824784,1401056,19043,33723
49,7,UT,Carbon County,7674,17966,362951,296142,1535,6039
49,9,UT,Daggett County,337,780,16810,12108,355,439
49,11,UT,Davis County,107648,285249,6452222,5225328,38765,101288
49,13,UT,Duchesne County,6285,16912,382701,266796,1896,10494
49,15,UT,Emery County,3637,9910,172998,152916,425,2547
49,17,UT,Garfield County,1816,4432,69992,52625,318,1432
49,19,UT,Grand County,4008,8274,169076,117291,2976,6234
49,21,UT,Iron County,14488,37323,579507,446429,4879,14777
49,23,UT,Juab County,3153,9098,142858,121824,261,1918
49,25,UT,Kane County,2529,5678,97391,69278,1111,3615
49,27,UT,Millard County,4192,11588,147824,151103,1488,3562
49,29,UT,Morgan County,3217,8843,218257,165329,1686,3999
49,31,UT,Piute County,483,1236,14654,10758,78,429
49,33,UT,Rich County,726,1979,32027,23918,195,1380
49,35,UT,Salt Lake County,395631,960337,20982288,17102151,229059,389531
49,37,UT,San Juan County,3448,9016,139879,110849,961,2556
49,39,UT,Sanpete County,7714,21914,306454,251908,1869,6416
49,41,UT,Sevier County,6914,18232,304247,232150,1290,7608
49,43,UT,Summit County,15535,36819,1272406,924953,30207,43309
49,45,UT,Tooele County,20076,53994,1060428,911224,2330,7934
49,47,UT,Uintah County,10492,27630,586978,480071,2036,9769
49,49,UT,Utah County,157848,451790,8112034,6577795,51747,130930
49,51,UT,Wasatch County,7750,21779,423339,321579,6499,10287
49,53,UT,Washington County,46449,119284,2031596,1372107,28112,78710
49,55,UT,Wayne County,927,2317,33646,26734,374,1297
49,57,UT,Weber County,87810,210945,4355248,3436292,34358,74769
50,0,VT,VERMONT,280061,545405,14085869,10631133,357332,368939
50,1,VT,Addison County,15914,31877,779674,579660,23045,20825
50,3,VT,Bennington County,16292,31702,773486,547924,34513,28769
50,5,VT,Caledonia County,13075,26413,530906,404557,9804,13638
50,7,VT,Chittenden County,69641,133897,4314303,3295081,96520,107519
50,9,VT,Essex County,2660,5298,90641,69358,587,1604
50,11,VT,Franklin County,20472,42907,970190,798203,8676,16479
50,13,VT,Grand Isle County,3312,6524,185034,135427,4288,4686
50,15,VT,Lamoille County,11292,21883,532838,390764,15448,14559
50,17,VT,Orange County,12904,25414,590919,447076,20540,13147
50,19,VT,Orleans County,11881,23742,442106,332561,9826,12671
50,21,VT,Rutland County,28043,53445,1248932,949428,27549,33255
50,23,VT,Washington County,27485,52785,1399280,1059401,30927,34026
50,25,VT,Windham County,20534,38514,897453,650070,28884,28546
50,27,VT,Windsor County,26556,51004,1330105,971624,46724,39215
51,0,VA,VIRGINIA,3261822,6874826,209427447,165584604,3210495,4149772
51,1,VA,Accomack County,14168,28997,563427,401684,11095,18290
51,3,VA,Albemarle County,37741,80023,2811212,1957389,102136,120954
51,5,VA,Alleghany County,6280,13509,281394,213599,3460,6900
51,7,VA,Amelia County,5271,11475,239500,186864,2652,4402
51,9,VA,Amherst County,12820,26969,549491,439389,5752,11602
51,11,VA,Appomattox County,6020,12942,259830,203704,2576,5006
51,13,VA,Arlington County,107457,173352,9578549,7873634,151533,186735
51,15,VA,Augusta County,29960,64073,1467127,1111003,21454,35238
51,17,VA,Bath County,2073,4085,83900,63411,2307,3169
51,19,VA,Bedford County,27492,60566,1572022,1185628,23988,40989
51,21,VA,Bland County,2377,5063,100186,80359,787,2613
51,23,VA,Botetourt County,13813,30185,819689,633465,12100,17970
51,25,VA,Brunswick County,6061,12832,220835,173106,1915,4427
51,27,VA,Buchanan County,7761,17417,330190,263798,2360,7002
51,29,VA,Buckingham County,5616,11883,217408,170525,2217,4284
51,31,VA,Campbell County,22389,47747,981332,783101,9848,19662
51,33,VA,Caroline County,11924,25378,592738,484194,3742,8242
51,35,VA,Carroll County,10962,23403,391949,298481,3470,9525
51,36,VA,Charles City County,3186,6150,147773,111629,1936,2526
51,37,VA,Charlotte County,4850,10590,171424,133066,2802,4324
51,41,VA,Chesterfield County,129706,292172,8545852,6887569,117017,141834
51,43,VA,Clarke County,5662,12055,386176,300318,8963,10600
51,45,VA,Craig County,1978,4235,87353,67848,928,1970
51,47,VA,Culpeper County,17945,41418,1021445,799157,11525,21743
51,49,VA,Cumberland County,3728,8018,145743,112769,1605,2743
